IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall,Refdatum,NeuGenesen,AnzahlGenesen,IstErkrankungsbeginn,Altersgruppe2
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712924,2021/03/01 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/03/01 00:00:00+00,0,1,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712925,2021/03/02 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/02/28 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712926,2021/03/02 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/03/02 00:00:00+00,0,1,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712927,2021/03/04 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/03/04 00:00:00+00,0,1,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712928,2021/03/08 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/03/08 00:00:00+00,0,1,0,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712929,2021/03/09 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/03/05 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712930,2021/03/09 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/03/06 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712931,2021/03/09 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/03/08 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712932,2021/03/10 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/03/07 00:00:00+00,0,1,1,Nicht übermittelt
14,Sachsen,SK Dresden,A00-A04,M,1,0,2712933,2021/03/11 00:00:00+00,14612,"01.12.2021, 00:00 Uhr",0,-9,2021/03/08 00:00:00+00,0,1,1,Nicht übermittelt
